지역코드,세부지역코드,시도,구군
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9035,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9036,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9037,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
51,1039,강원특별자치도,춘천시
51,1039,강원특별자치도,춘천시
51,1039,강원특별자치도,춘천시
51,1039,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,1040,강원특별자치도,춘천시
51,3000,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3010,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3011,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3025,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3031,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3032,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3033,강원특별자치도,원주시
51,3035,강원특별자치도,원주시
51,3035,강원특별자치도,원주시
51,3035,강원특별자치도,원주시
51,3035,강원특별자치도,원주시
51,3035,강원특별자치도,원주시
51,3035,강원특별자치도,원주시
51,3035,강원특별자치도,원주시
51,3036,강원특별자치도,원주시
51,3036,강원특별자치도,원주시
51,3036,강원특별자치도,원주시
52,8043,전북특별자치도,정읍시
52,8043,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,8044,전북특별자치도,정읍시
52,9000,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9010,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9011,전북특별자치도,남원시
52,9012,전북특별자치도,남원시
52,9012,전북특별자치도,남원시
52,9012,전북특별자치도,남원시
52,9012,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9025,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9031,전북특별자치도,남원시
52,9032,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9038,전북특별자치도,남원시
52,9039,전북특별자치도,남원시
52,9039,전북특별자치도,남원시
52,9039,전북특별자치도,남원시
52,9039,전북특별자치도,남원시
52,9039,전북특별자치도,남원시
52,9039,전북특별자치도,남원시
52,9039,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9040,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9041,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
52,9042,전북특별자치도,남원시
47,7036,경상북도,영덕군
51,3036,강원특별자치도,원주시
51,3036,강원특별자치도,원주시
51,3036,강원특별자치도,원주시
51,3037,강원특별자치도,원주시
51,3037,강원특별자치도,원주시
51,3037,강원특별자치도,원주시
51,3037,강원특별자치도,원주시
51,3037,강원특별자치도,원주시
51,3038,강원특별자치도,원주시
51,3038,강원특별자치도,원주시
51,3038,강원특별자치도,원주시
51,3038,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,3039,강원특별자치도,원주시
51,5000,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5010,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5011,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5012,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5013,강원특별자치도,강릉시
51,5025,강원특별자치도,강릉시
51,5025,강원특별자치도,강릉시
51,5025,강원특별자치도,강릉시
51,5025,강원특별자치도,강릉시
51,5025,강원특별자치도,강릉시
51,5025,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5031,강원특별자치도,강릉시
51,5032,강원특별자치도,강릉시
51,5032,강원특별자치도,강릉시
51,5032,강원특별자치도,강릉시
51,5032,강원특별자치도,강릉시
51,5032,강원특별자치도,강릉시
51,5032,강원특별자치도,강릉시
51,5032,강원특별자치도,강릉시
51,5033,강원특별자치도,강릉시
52,9032,전북특별자치도,남원시
52,9032,전북특별자치도,남원시
52,9032,전북특별자치도,남원시
52,9032,전북특별자치도,남원시
52,9032,전북특별자치도,남원시
52,9032,전북특별자치도,남원시
52,9033,전북특별자치도,남원시
52,9033,전북특별자치도,남원시
52,1036,전북특별자치도,김제시
52,1036,전북특별자치도,김제시
52,1036,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1038,전북특별자치도,김제시
52,1039,전북특별자치도,김제시
52,1039,전북특별자치도,김제시
52,1039,전북특별자치도,김제시
52,1039,전북특별자치도,김제시
52,1039,전북특별자치도,김제시
52,1039,전북특별자치도,김제시
52,1040,전북특별자치도,김제시
52,1040,전북특별자치도,김제시
52,1040,전북특별자치도,김제시
52,1040,전북특별자치도,김제시
52,1040,전북특별자치도,김제시
52,1040,전북특별자치도,김제시
52,1040,전북특별자치도,김제시
52,1041,전북특별자치도,김제시
52,1041,전북특별자치도,김제시
52,1041,전북특별자치도,김제시
52,1041,전북특별자치도,김제시
52,1041,전북특별자치도,김제시
52,1041,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1042,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1043,전북특별자치도,김제시
52,1044,전북특별자치도,김제시
51,1012,강원특별자치도,춘천시
51,1012,강원특별자치도,춘천시
51,1012,강원특별자치도,춘천시
51,1012,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1025,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1031,강원특별자치도,춘천시
51,1032,강원특별자치도,춘천시
51,1032,강원특별자치도,춘천시
51,1032,강원특별자치도,춘천시
51,1032,강원특별자치도,춘천시
51,1032,강원특별자치도,춘천시
51,1033,강원특별자치도,춘천시
51,1033,강원특별자치도,춘천시
51,1033,강원특별자치도,춘천시
51,1033,강원특별자치도,춘천시
51,1033,강원특별자치도,춘천시
51,1033,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1034,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1035,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1036,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1038,강원특별자치도,춘천시
51,1039,강원특별자치도,춘천시
51,1039,강원특별자치도,춘천시
51,5033,강원특별자치도,강릉시
51,5033,강원특별자치도,강릉시
51,5033,강원특별자치도,강릉시
51,5033,강원특별자치도,강릉시
51,5033,강원특별자치도,강릉시
51,5033,강원특별자치도,강릉시
51,5033,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5034,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5035,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5036,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,5037,강원특별자치도,강릉시
51,7000,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7010,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7011,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7012,강원특별자치도,동해시
51,7013,강원특별자치도,동해시
51,7013,강원특별자치도,동해시
51,7013,강원특별자치도,동해시
51,7013,강원특별자치도,동해시
52,1044,전북특별자치도,김제시
52,1044,전북특별자치도,김제시
52,1044,전북특별자치도,김제시
52,1044,전북특별자치도,김제시
52,1044,전북특별자치도,김제시
52,1044,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,1045,전북특별자치도,김제시
52,2040,전북특별자치도,진안군
52,2040,전북특별자치도,진안군
52,2040,전북특별자치도,진안군
52,2040,전북특별자치도,진안군
52,2040,전북특별자치도,진안군
52,2040,전북특별자치도,진안군
52,3000,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3025,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3031,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3032,전북특별자치도,무주군
52,3033,전북특별자치도,무주군
52,5032,전북특별자치도,임실군
52,5032,전북특별자치도,임실군
52,5032,전북특별자치도,임실군
52,5032,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5033,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5034,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
51,7013,강원특별자치도,동해시
51,7013,강원특별자치도,동해시
51,7013,강원특별자치도,동해시
51,9000,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9010,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,9011,강원특별자치도,태백시
51,1000,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1010,강원특별자치도,속초시
51,1011,강원특별자치도,속초시
51,1011,강원특별자치도,속초시
51,1011,강원특별자치도,속초시
51,1011,강원특별자치도,속초시
51,3000,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3010,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3011,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3012,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
51,3025,강원특별자치도,삼척시
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5035,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5036,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5037,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5038,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5039,전북특별자치도,임실군
52,5040,전북특별자치도,임실군
52,5040,전북특별자치도,임실군
52,3036,전북특별자치도,군산시
52,3036,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3037,전북특별자치도,군산시
52,3038,전북특별자치도,군산시
52,3038,전북특별자치도,군산시
52,3038,전북특별자치도,군산시
52,3038,전북특별자치도,군산시
52,3038,전북특별자치도,군산시
52,3038,전북특별자치도,군산시
52,3038,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3039,전북특별자치도,군산시
52,3040,전북특별자치도,군산시
52,3040,전북특별자치도,군산시
52,3040,전북특별자치도,군산시
52,4000,전북특별자치도,익산시
